geo_id,geo_name,tot_pop,density,white_pct,black_pct,white_tot,black_tot,generic_location_based_premium,location_effect
261439707001,Block Group 1,649.0,8.261598699027213e-06,0.971,0.003,630.0,2.0,26918.62,0.88
260770022011,Block Group 1,548.0,0.00028019407381332914,0.918,0.051,503.0,28.0,26925.04,0.88
260937336022,Block Group 2,1671.0,0.00027337156858564494,0.929,0.001,1553.0,1.0,26925.94,0.88
261210038003,Block Group 3,1188.0,3.7812093197043964e-05,0.888,0.006,1055.0,7.0,26926.82,0.88
260650035003,Block Group 3,1471.0,0.0010522165177360434,0.455,0.192,669.0,283.0,26929.5,0.88
260810127023,Block Group 3,968.0,0.0016696449901335208,0.78,0.175,755.0,169.0,26930.1,0.88
261079606001,Block Group 1,760.0,0.0007941869465280402,0.832,0.074,632.0,56.0,26933.38,0.88
260770030021,Block Group 1,2258.0,2.392316400872772e-05,0.984,0.004,2221.0,10.0,26934.36,0.88
261635915012,Block Group 2,1200.0,0.001676444346727601,0.656,0.079,787.0,95.0,26936.22,0.88
260270019005,Block Group 5,243.0,6.518896926680272e-05,0.959,0.025,233.0,6.0,26937.1,0.88
261635950002,Block Group 2,1025.0,0.0023800910510423726,0.959,0.001,983.0,1.0,26937.64,0.88
261635625002,Block Group 2,968.0,0.0009835570406871628,0.846,0.066,819.0,64.0,26941.92,0.88
261112912001,Block Group 1,1528.0,7.534215775787276e-05,0.856,0.0,1308.0,0.0,26943.86,0.88
260750063012,Block Group 2,2102.0,4.001744142812121e-05,0.917,0.014,1928.0,30.0,26948.0,0.88
261635566001,Block Group 1,913.0,0.001503742896426914,0.976,0.0,891.0,0.0,26950.44,0.88
260770034002,Block Group 2,1104.0,1.5491806873269474e-05,1.0,0.0,1104.0,0.0,26951.3,0.88
261379502002,Block Group 2,2553.0,2.7498147505545237e-05,0.971,0.006,2479.0,15.0,26953.08,0.88
261010005003,Block Group 3,1864.0,1.9402080921999477e-05,0.622,0.304,1159.0,567.0,26953.3,0.88
261614042001,Block Group 1,688.0,0.002250295495069683,0.703,0.026,484.0,18.0,26953.52,0.88
261099606002,Block Group 2,1159.0,0.0010135718548929785,1.0,0.0,1159.0,0.0,26954.38,0.88
260810024001,Block Group 1,1960.0,0.0026343047313131815,0.848,0.027,1663.0,53.0,26958.6,0.88
260937408001,Block Group 1,542.0,0.00023944398296892345,1.0,0.0,542.0,0.0,26960.26,0.88
261319703002,Block Group 2,867.0,8.205372149495895e-07,0.979,0.0,849.0,0.0,26964.06,0.88
260979503001,Block Group 1,1049.0,3.991935076391146e-06,0.895,0.0,939.0,0.0,26965.88,0.88
260959602001,Block Group 1,503.0,3.5085328369320053e-07,0.992,0.0,499.0,0.0,26966.64,0.88
261079607003,Block Group 3,1391.0,3.3399385907391935e-05,0.898,0.009,1249.0,13.0,26967.36,0.88
260555511002,Block Group 2,2014.0,0.0002233755837735222,0.9,0.054,1812.0,108.0,26973.78,0.88
260770015061,Block Group 1,2012.0,0.001357241777245943,0.756,0.127,1522.0,256.0,26976.0,0.88
260490106031,Block Group 1,1021.0,0.00070592663540672,0.962,0.038,982.0,39.0,26986.34,0.88
260172866004,Block Group 4,462.0,0.0014975136858663028,0.82,0.0,379.0,0.0,26987.58,0.88
260810116004,Block Group 4,1924.0,0.000519866928115105,0.853,0.013,1642.0,25.0,26989.0,0.88
261251802003,Block Group 3,1154.0,0.0016196394851647478,0.96,0.004,1108.0,5.0,26989.34,0.88
261635805002,Block Group 2,748.0,0.0025568544059895062,0.981,0.001,734.0,1.0,26992.9,0.88
260750058001,Block Group 1,6565.0,0.0027530091200693545,0.504,0.419,3306.0,2748.0,26993.64,0.88
261390244001,Block Group 1,5120.0,0.0002425374873304858,0.965,0.0,4939.0,0.0,26995.78,0.88
260450201022,Block Group 2,1548.0,0.0021095733640152724,0.578,0.188,894.0,291.0,26995.96,0.88
261251803003,Block Group 3,914.0,0.003168515983671106,0.978,0.0,894.0,0.0,26996.18,0.88
260419704002,Block Group 2,1961.0,7.301284272434597e-05,0.977,0.0,1915.0,0.0,27000.1,0.88
261635806003,Block Group 3,863.0,0.0019112044420603943,0.782,0.002,675.0,2.0,27002.12,0.88
260250025001,Block Group 1,1126.0,0.00011140737162899911,0.867,0.008,976.0,9.0,27004.32,0.88
261059505001,Block Group 1,1188.0,0.0006632456654846401,0.948,0.038,1126.0,45.0,27004.64,0.88
260650044911,Block Group 1,1190.0,0.013452969514278311,0.747,0.155,889.0,185.0,27007.76,0.88
261251839003,Block Group 3,808.0,0.0012869057622703305,0.923,0.03,746.0,24.0,27013.4,0.88
261635945001,Block Group 1,1305.0,0.0015946036091795347,0.901,0.027,1176.0,35.0,27014.46,0.88
261590118001,Block Group 1,321.0,1.1492775428029615e-05,1.0,0.0,321.0,0.0,27015.82,0.88
261359705002,Block Group 2,799.0,1.1568973340600517e-05,0.971,0.015,776.0,12.0,27021.38,0.88
260750057001,Block Group 1,952.0,0.0006073340060901544,0.739,0.0,704.0,0.0,27025.0,0.88
260319606002,Block Group 2,1030.0,3.247377250721204e-05,0.984,0.0,1014.0,0.0,27025.34,0.88
260650043013,Block Group 3,1176.0,0.0024722545575335177,0.68,0.146,800.0,172.0,27027.8,0.88
260250018001,Block Group 1,1575.0,0.0025490406476840572,0.528,0.305,832.0,481.0,27030.52,0.88
261010007001,Block Group 1,647.0,1.1349586787688537e-05,0.947,0.0,613.0,0.0,27030.88,0.88
260810118032,Block Group 2,1590.0,0.0002713263274487788,0.867,0.047,1378.0,74.0,27031.32,0.88
260250037002,Block Group 2,839.0,1.1475511166950488e-05,0.914,0.0,767.0,0.0,27032.24,0.88
260750065003,Block Group 3,1135.0,6.979121644769567e-05,0.933,0.039,1059.0,44.0,27033.2,0.88
261251846003,Block Group 3,1259.0,0.0018519467123762222,0.913,0.008,1149.0,10.0,27035.04,0.88
261059502003,Block Group 3,1044.0,1.6364412859291725e-05,0.992,0.0,1036.0,0.0,27035.18,0.88
260610006003,Block Group 3,443.0,0.00112401653788072,0.874,0.011,387.0,5.0,27036.06,0.88
260439502003,Block Group 3,1598.0,8.483936211564734e-06,1.0,0.0,1598.0,0.0,27040.18,0.88
260490126011,Block Group 1,903.0,6.835919053664523e-05,0.903,0.044,815.0,40.0,27041.32,0.88
260937446001,Block Group 1,1552.0,0.00013848500806641704,0.928,0.0,1440.0,0.0,27048.2,0.88
260770018023,Block Group 3,1721.0,0.0008281856495324428,0.675,0.245,1161.0,422.0,27048.46,0.88
261390257002,Block Group 2,611.0,0.0011631205259156033,0.588,0.047,359.0,29.0,27049.76,0.88
260190004002,Block Group 2,894.0,8.274579652962002e-05,0.957,0.043,856.0,38.0,27050.58,0.88
261519709002,Block Group 2,1058.0,0.00020472192496424053,0.844,0.047,893.0,50.0,27051.7,0.88
261439703001,Block Group 1,746.0,1.1488861888555427e-05,0.987,0.0,736.0,0.0,27052.96,0.88
261251840001,Block Group 1,1232.0,0.0033213092460926577,0.952,0.019,1173.0,23.0,27053.5,0.88
261450106002,Block Group 2,943.0,0.0014974631411586831,0.632,0.136,596.0,128.0,27057.18,0.88
261614003002,Block Group 2,2275.0,0.008504479693282599,0.733,0.071,1668.0,161.0,27057.4,0.88
260010001002,Block Group 2,978.0,9.196714490166055e-06,0.981,0.0,959.0,0.0,27059.0,0.88
260210202002,Block Group 2,817.0,0.0003228090126729973,0.852,0.143,696.0,117.0,27059.16,0.88
261251802001,Block Group 1,740.0,0.0014087078214705415,0.98,0.02,725.0,15.0,27060.1,0.88
260750006001,Block Group 1,1141.0,0.001249073246280983,0.617,0.319,704.0,364.0,27061.14,0.88
260290013001,Block Group 1,950.0,0.000231936838075336,0.961,0.034,913.0,32.0,27061.42,0.88
261210023001,Block Group 1,1065.0,0.0008048430032238683,0.973,0.027,1036.0,29.0,27062.48,0.88
260499800001,Block Group 1,10.0,1.2506905720034557e-06,1.0,0.0,10.0,0.0,27062.64,0.88
260210106001,Block Group 1,2070.0,6.844733684582774e-05,0.827,0.023,1712.0,47.0,27064.18,0.88
260690004002,Block Group 2,597.0,8.610843619683054e-05,0.97,0.005,579.0,3.0,27064.58,0.88
261390221053,Block Group 3,1640.0,0.0006221072695927278,0.443,0.028,727.0,46.0,27068.68,0.88
260590509003,Block Group 3,1503.0,5.088997876771227e-05,0.974,0.0,1464.0,0.0,27072.2,0.88
261635575001,Block Group 1,828.0,0.000831361379903896,0.973,0.001,806.0,1.0,27078.24,0.89
260770020051,Block Group 1,885.0,0.004217930489859732,0.298,0.702,264.0,621.0,27078.78,0.89
260419705003,Block Group 3,1849.0,9.299586996470656e-05,0.966,0.017,1786.0,32.0,27081.48,0.89
260555507004,Block Group 4,3506.0,0.0003155011658710871,0.958,0.0,3358.0,0.0,27084.12,0.89
261635917002,Block Group 2,1022.0,0.001327658674884197,0.884,0.109,903.0,111.0,27085.3,0.89
261450131005,Block Group 5,1427.0,4.916235111550011e-05,0.863,0.0,1231.0,0.0,27085.7,0.89
260750009003,Block Group 3,619.0,0.0021880384441271454,0.932,0.008,577.0,5.0,27088.16,0.89
260172806003,Block Group 3,1056.0,0.0022009502719953517,0.891,0.0,941.0,0.0,27089.22,0.89
260479701002,Block Group 2,751.0,9.224921651234569e-06,0.963,0.009,723.0,7.0,27089.72,0.89
261210027001,Block Group 1,1263.0,0.0002357646388391121,0.958,0.002,1210.0,3.0,27091.08,0.89
261476240001,Block Group 1,355.0,0.001281356070362106,0.949,0.017,337.0,6.0,27091.16,0.89
260739402003,Block Group 3,1272.0,1.9116631504960766e-05,0.932,0.0,1186.0,0.0,27093.08,0.89
261476350001,Block Group 1,1322.0,0.0003594320787523997,0.949,0.0,1255.0,0.0,27093.18,0.89
261210026013,Block Group 3,904.0,0.0008139937500112063,0.838,0.027,758.0,24.0,27097.46,0.89
260570005001,Block Group 1,2701.0,0.0007143743662386857,0.869,0.01,2347.0,28.0,27101.48,0.89
260810139004,Block Group 4,1297.0,0.002311098338537203,0.703,0.071,912.0,92.0,27103.88,0.89
260690006003,Block Group 3,1191.0,5.829152199291887e-06,0.991,0.003,1180.0,3.0,27109.06,0.89
260810004003,Block Group 3,884.0,0.002619805213839712,0.982,0.0,868.0,0.0,27109.52,0.89
261635572002,Block Group 2,1099.0,0.0006186384429312061,0.913,0.032,1003.0,35.0,27110.0,0.89
260490131131,Block Group 1,1924.0,0.0006981413311115956,0.942,0.031,1812.0,59.0,27110.16,0.89
260937429002,Block Group 2,1642.0,0.0002704004530302536,0.962,0.003,1580.0,5.0,27116.98,0.89
260937425001,Block Group 1,909.0,5.745213986749245e-05,1.0,0.0,909.0,0.0,27118.18,0.89
261251273002,Block Group 2,910.0,0.0009431985235472972,0.945,0.044,860.0,40.0,27120.7,0.89
260810115001,Block Group 1,1574.0,0.0002866501651849702,0.795,0.029,1251.0,46.0,27122.12,0.89
260770017023,Block Group 3,288.0,0.0005282827731060765,0.889,0.021,256.0,6.0,27122.3,0.89
260810118012,Block Group 2,755.0,0.0005711552422914101,0.817,0.0,617.0,0.0,27124.44,0.89
261635806001,Block Group 1,734.0,0.002354182591486507,0.847,0.023,622.0,17.0,27124.8,0.89
261079603002,Block Group 2,1495.0,2.7298882280723705e-05,0.985,0.0,1472.0,0.0,27126.7,0.89
260937433002,Block Group 2,1051.0,0.0003622706236567157,0.924,0.0,971.0,0.0,27127.98,0.89
261614003001,Block Group 1,2032.0,0.011321337170096521,0.702,0.043,1426.0,88.0,27129.24,0.89
260810145012,Block Group 2,1028.0,0.002067719156082345,0.894,0.035,919.0,36.0,27129.38,0.89
260750059004,Block Group 4,861.0,0.0005722957615081483,0.943,0.051,812.0,44.0,27130.72,0.89
260937110001,Block Group 1,2405.0,7.43176583384538e-05,0.995,0.0,2392.0,1.0,27135.46,0.89
261614103003,Block Group 3,836.0,0.0014890755420429234,0.602,0.138,503.0,115.0,27141.04,0.89
261476270003,Block Group 3,784.0,0.001334748199295649,0.99,0.0,776.0,0.0,27144.06,0.89
260810145022,Block Group 2,1550.0,0.0005881527740032959,0.575,0.148,892.0,230.0,27145.02,0.89
260770061023,Block Group 3,622.0,0.0004630120669140523,0.995,0.0,619.0,0.0,27146.38,0.89
260290012001,Block Group 1,738.0,1.445817378615657e-05,0.989,0.0,730.0,0.0,27146.82,0.89
260770015041,Block Group 1,4017.0,0.0019816158682847288,0.689,0.174,2768.0,699.0,27146.88,0.89
260770029031,Block Group 1,1369.0,0.00026424706827507744,0.881,0.06,1206.0,82.0,27147.12,0.89
260490115052,Block Group 2,1084.0,0.0008303415650838772,0.887,0.0,962.0,0.0,27148.66,0.89
260910603021,Block Group 1,675.0,7.712373992253607e-05,0.936,0.037,632.0,25.0,27152.0,0.89
260319605001,Block Group 1,1215.0,1.8355320181515242e-05,0.959,0.0,1165.0,0.0,27152.94,0.89
260050303001,Block Group 1,1600.0,4.0843568054021954e-05,0.988,0.0,1580.0,0.0,27154.0,0.89
260810020001,Block Group 1,791.0,0.0009167254120767662,0.889,0.0,703.0,0.0,27155.8,0.89
261635567001,Block Group 1,1077.0,0.0017922597966631149,0.915,0.064,985.0,69.0,27159.98,0.89
260450214013,Block Group 3,597.0,0.00014929437004103586,0.637,0.06,380.0,36.0,27160.22,0.89
261158314002,Block Group 2,745.0,0.0012151918856453266,0.842,0.003,627.0,2.0,27161.64,0.89
261476331002,Block Group 2,922.0,0.00013359335955161653,0.997,0.0,919.0,0.0,27161.76,0.89
260490101132,Block Group 2,1013.0,0.0001379358803915974,0.916,0.021,928.0,21.0,27165.3,0.89
260479702001,Block Group 1,789.0,4.822820284252877e-06,0.847,0.009,668.0,7.0,27167.04,0.89
261490411022,Block Group 2,623.0,3.5044339491608754e-05,0.982,0.0,612.0,0.0,27168.46,0.89
261210017002,Block Group 2,1221.0,0.00014838552719594509,0.932,0.001,1138.0,1.0,27172.36,0.89
260873360002,Block Group 2,1140.0,8.936030410868025e-05,1.0,0.0,1140.0,0.0,27174.14,0.89
261379503003,Block Group 3,984.0,0.0013940915703005087,0.879,0.073,865.0,72.0,27179.56,0.89
260810034001,Block Group 1,1996.0,0.0020430625041774403,0.816,0.125,1629.0,250.0,27182.94,0.89
261112914003,Block Group 3,1149.0,1.0833939234381753e-05,0.956,0.0,1099.0,0.0,27184.02,0.89
261210036002,Block Group 2,1589.0,0.00010577272864540602,0.913,0.0,1450.0,0.0,27185.82,0.89
260172807001,Block Group 1,1072.0,0.0014162382518693277,0.906,0.058,971.0,62.0,27187.12,0.89
260490117141,Block Group 1,1451.0,0.0003916335783870136,0.937,0.0,1360.0,0.0,27187.14,0.89
260770022013,Block Group 3,1017.0,0.0004707931646560626,0.568,0.007,578.0,7.0,27188.1,0.89
260690002004,Block Group 4,944.0,3.920026029583843e-05,0.915,0.059,864.0,56.0,27188.9,0.89
260810009003,Block Group 3,909.0,0.0014290066559534695,0.814,0.028,740.0,25.0,27189.34,0.89
260937448002,Block Group 2,2067.0,0.00020256494736165144,0.918,0.0,1897.0,0.0,27189.76,0.89
260810119021,Block Group 1,3481.0,0.000699827610413478,0.839,0.0,2919.0,1.0,27190.94,0.89
261419505001,Block Group 1,725.0,3.3845305354730644e-06,0.997,0.0,723.0,0.0,27192.18,0.89
261635940001,Block Group 1,1038.0,0.00023284259837073166,0.874,0.078,907.0,81.0,27195.36,0.89
260810118013,Block Group 3,1542.0,0.0007757339223199141,0.926,0.074,1428.0,114.0,27196.38,0.89
261112906002,Block Group 2,1078.0,5.3974015408686116e-05,0.864,0.071,931.0,77.0,27196.74,0.89
260479706003,Block Group 3,2159.0,4.9181854528450044e-05,0.973,0.004,2100.0,8.0,27197.26,0.89
260810148042,Block Group 2,2544.0,0.0005338920868356343,0.637,0.13,1620.0,331.0,27198.0,0.89
260810122023,Block Group 3,2955.0,0.0001290278686567635,0.961,0.005,2840.0,15.0,27200.88,0.89
260290003002,Block Group 2,720.0,1.850671482942782e-05,1.0,0.0,720.0,0.0,27201.18,0.89
261390214003,Block Group 3,2051.0,0.0001927114461161326,0.957,0.017,1963.0,35.0,27204.18,0.89
260873380001,Block Group 1,1081.0,5.924079959316682e-05,0.976,0.0,1055.0,0.0,27204.26,0.89
261450104025,Block Group 5,1508.0,0.0020231883114732734,0.512,0.105,772.0,158.0,27205.18,0.89
261635602004,Block Group 4,1149.0,0.0016888450834578494,0.701,0.017,805.0,20.0,27206.06,0.89
261251532002,Block Group 2,911.0,0.0016713432272841332,0.899,0.015,819.0,14.0,27211.18,0.89
260270020001,Block Group 1,1193.0,3.428185418121267e-05,0.924,0.036,1102.0,43.0,27213.34,0.89
260570005004,Block Group 4,797.0,0.0013826452774426217,0.903,0.0,720.0,0.0,27214.4,0.89
260979502001,Block Group 1,1090.0,1.5564107408418485e-06,0.754,0.0,822.0,0.0,27215.28,0.89
261390252003,Block Group 3,1616.0,0.001605602014988661,0.682,0.024,1102.0,39.0,27215.66,0.89
260937336021,Block Group 1,1633.0,0.00017791132129016176,0.962,0.001,1571.0,2.0,27217.16,0.89
261099606003,Block Group 3,1434.0,0.0014537523452951753,0.989,0.011,1418.0,16.0,27218.3,0.89
260750056003,Block Group 3,1941.0,0.0003913823045467861,0.972,0.013,1886.0,26.0,27222.14,0.89
260555515002,Block Group 2,1140.0,0.0015383501093361297,0.857,0.037,977.0,42.0,27222.16,0.89
260050308002,Block Group 2,1652.0,0.00016558470356235123,0.835,0.0,1380.0,0.0,27229.0,0.89
260399605001,Block Group 1,775.0,5.8329290799727765e-06,0.975,0.013,756.0,10.0,27231.44,0.89
260810148051,Block Group 1,2054.0,0.0007870281395152281,0.843,0.0,1732.0,0.0,27237.04,0.89
261251844002,Block Group 2,806.0,0.0024638941761899744,0.854,0.045,688.0,36.0,27237.84,0.89
261251964001,Block Group 1,726.0,0.00040464563620588124,0.767,0.012,557.0,9.0,27238.42,0.89
261210040001,Block Group 1,2010.0,2.130130818924341e-05,0.915,0.008,1840.0,17.0,27241.08,0.89
260690005002,Block Group 2,783.0,0.0001635572970370532,0.913,0.057,715.0,45.0,27242.7,0.89
261614070002,Block Group 2,1400.0,2.7547780481451893e-05,0.919,0.0,1286.0,0.0,27243.34,0.89
260770029033,Block Group 3,1558.0,0.0013849129861849498,0.678,0.249,1057.0,388.0,27245.7,0.89
261251834001,Block Group 1,745.0,0.0012169171801566434,0.992,0.0,739.0,0.0,27246.26,0.89
261439701001,Block Group 1,858.0,8.209018243913652e-06,0.999,0.001,857.0,1.0,27251.22,0.89
261210037001,Block Group 1,1271.0,0.00016946181986621876,0.949,0.006,1206.0,8.0,27252.2,0.89
260250034002,Block Group 2,822.0,8.412131847512454e-05,0.765,0.137,629.0,113.0,27252.64,0.89
261635617002,Block Group 2,2183.0,0.000580391272092495,0.852,0.021,1861.0,46.0,27253.88,0.89
260750061003,Block Group 3,1561.0,8.614199658961572e-05,0.939,0.02,1466.0,32.0,27254.96,0.89
260810140006,Block Group 6,1316.0,0.0022528777895739964,0.846,0.055,1113.0,72.0,27255.96,0.89
260937133001,Block Group 1,1616.0,7.104383230839528e-05,0.957,0.001,1546.0,1.0,27261.26,0.89
261359703001,Block Group 1,720.0,6.000702713925223e-06,0.956,0.014,688.0,10.0,27265.2,0.89
260019701001,Block Group 1,1017.0,5.2532624496927635e-06,0.963,0.0,979.0,0.0,27270.78,0.89
260490115053,Block Group 3,793.0,0.0002135786970486025,0.695,0.159,551.0,126.0,27274.26,0.89
260339711002,Block Group 2,624.0,1.1483610414808251e-06,0.989,0.0,617.0,0.0,27274.58,0.89
260770066013,Block Group 3,1418.0,8.957875688065054e-05,1.0,0.0,1418.0,0.0,27275.22,0.89
260270016003,Block Group 3,526.0,1.389939772251628e-05,0.764,0.177,402.0,93.0,27284.02,0.89
261614103002,Block Group 2,1154.0,0.003497701186847765,0.808,0.063,932.0,73.0,27286.78,0.89
260810127021,Block Group 1,1566.0,0.0014441754915919171,0.615,0.304,963.0,476.0,27294.24,0.89
260937416021,Block Group 1,2686.0,0.0017053345166769373,0.899,0.012,2414.0,31.0,27294.6,0.89
260070002003,Block Group 3,1011.0,1.013871154331202e-05,0.984,0.0,995.0,0.0,27299.38,0.89
261635579003,Block Group 3,1890.0,0.0007302421119453027,0.887,0.023,1677.0,43.0,27300.26,0.89
260239510002,Block Group 2,648.0,5.560696758019035e-05,0.963,0.0,624.0,0.0,27301.4,0.89
261450021001,Block Group 1,861.0,0.0017057516973567196,0.726,0.021,625.0,18.0,27301.44,0.89
261359702011,Block Group 1,755.0,8.301611342186717e-06,0.977,0.011,738.0,8.0,27303.92,0.89
261210039001,Block Group 1,779.0,2.1473346758930573e-05,0.917,0.004,714.0,3.0,27306.74,0.89
260490102011,Block Group 1,1702.0,9.487514885625195e-05,0.977,0.008,1663.0,13.0,27309.08,0.89
260070009002,Block Group 2,1205.0,3.1336709355825055e-05,0.984,0.0,1186.0,0.0,27309.34,0.89
261653806002,Block Group 2,1167.0,0.002568091689804313,1.0,0.0,1167.0,0.0,27309.38,0.89
260439506002,Block Group 2,1555.0,0.00018833326358454612,0.931,0.012,1448.0,18.0,27311.08,0.89
261614107001,Block Group 1,578.0,0.0012521401168691423,0.6,0.374,347.0,216.0,27312.3,0.89
260810007002,Block Group 2,881.0,0.001281309809214049,0.73,0.058,643.0,51.0,27312.48,0.89
261450103022,Block Group 2,3351.0,0.0006718592184269203,0.908,0.023,3044.0,77.0,27315.64,0.89
260959800001,Block Group 1,0.0,0.0,0.0,0.0,0.0,0.0,27318.32,0.89
261251801001,Block Group 1,1068.0,0.0031973925437801484,0.987,0.006,1054.0,6.0,27319.44,0.89
260810018005,Block Group 5,1489.0,0.0009085451976343496,0.882,0.048,1314.0,71.0,27320.4,0.89
261251590004,Block Group 4,601.0,0.0003041544893077637,0.905,0.045,544.0,27.0,27320.84,0.89
260555508004,Block Group 4,1001.0,7.240645024741872e-05,0.983,0.0,984.0,0.0,27324.6,0.89
260810025002,Block Group 2,693.0,0.002628919370807684,0.861,0.079,597.0,55.0,27325.6,0.89
261450103023,Block Group 3,2967.0,0.0006205303981037262,0.711,0.036,2110.0,106.0,27326.1,0.89
261635612002,Block Group 2,4363.0,0.00042962276446162047,0.694,0.0,3028.0,0.0,27327.44,0.89
260150104012,Block Group 2,645.0,0.00012254115595673168,0.943,0.017,608.0,11.0,27327.96,0.89
260490127043,Block Group 3,1690.0,0.00013366081050016171,0.938,0.0,1585.0,0.0,27328.06,0.89
260750002001,Block Group 1,446.0,0.00035007497579500043,0.89,0.11,397.0,49.0,27328.4,0.89
260937434001,Block Group 1,2348.0,0.00014135629920249804,0.979,0.0,2298.0,0.0,27328.62,0.89
261158313004,Block Group 4,792.0,0.0010365545564975564,0.996,0.004,789.0,3.0,27330.46,0.89
261158314003,Block Group 3,1150.0,0.002284024078401218,0.989,0.011,1137.0,13.0,27333.08,0.89
260810134002,Block Group 2,1750.0,0.001534593578946395,0.62,0.106,1085.0,185.0,27334.56,0.89
260937424022,Block Group 2,2220.0,0.00044924019144493586,0.988,0.012,2194.0,26.0,27337.68,0.89
261635884002,Block Group 2,932.0,0.00022158522840026731,0.762,0.209,710.0,195.0,27338.28,0.89
260810025003,Block Group 3,1671.0,0.0038792460757253178,0.893,0.074,1493.0,123.0,27345.64,0.89
260750056004,Block Group 4,2982.0,0.00046282513130194494,0.926,0.009,2761.0,28.0,27346.52,0.89
260810034002,Block Group 2,861.0,0.001660681302895796,0.816,0.163,703.0,140.0,27349.82,0.89
261439706001,Block Group 1,1454.0,1.2382698600599654e-05,0.997,0.0,1450.0,0.0,27349.94,0.89
261635951001,Block Group 1,1818.0,0.0031588387342606134,0.778,0.121,1415.0,220.0,27354.62,0.89
260439504003,Block Group 3,695.0,0.00019022458366629448,1.0,0.0,695.0,0.0,27354.88,0.89
261635571001,Block Group 1,590.0,0.00047988689985772794,0.798,0.044,471.0,26.0,27356.42,0.89
260490113013,Block Group 3,1222.0,0.0008282750469156717,0.789,0.19,964.0,232.0,27356.66,0.89
261251836004,Block Group 4,510.0,0.0016686661736319325,0.929,0.039,474.0,20.0,27356.66,0.89
260810127022,Block Group 2,1821.0,0.0006323700887388592,0.591,0.09,1076.0,163.0,27357.74,0.89
260250035003,Block Group 3,753.0,0.00018309374738570593,0.745,0.218,561.0,164.0,27358.46,0.89
261635577002,Block Group 2,877.0,0.001422658078385626,0.983,0.014,862.0,12.0,27359.2,0.89
261635567002,Block Group 2,1543.0,0.0007790587458129373,0.883,0.034,1362.0,53.0,27359.36,0.89
261614145001,Block Group 1,1752.0,0.0010460273654339276,0.492,0.21,862.0,368.0,27361.5,0.89
260650031036,Block Group 6,536.0,0.0012986887368587616,0.552,0.118,296.0,63.0,27367.54,0.89
261251832003,Block Group 3,503.0,0.0022491477632518727,0.926,0.014,466.0,7.0,27368.84,0.89
261251965001,Block Group 1,1474.0,0.0005938478724478909,0.354,0.063,522.0,93.0,27369.78,0.89
260479708004,Block Group 4,429.0,0.0005176156272298304,0.928,0.068,398.0,29.0,27372.7,0.89
260479703001,Block Group 1,1308.0,7.539467509375235e-06,0.9,0.0,1177.0,0.0,27372.74,0.89
260750013001,Block Group 1,588.0,0.0009303122509832057,0.245,0.463,144.0,272.0,27372.76,0.89
260490131111,Block Group 1,1581.0,0.0003348835285207351,0.961,0.028,1520.0,44.0,27373.18,0.89
261251435005,Block Group 5,1729.0,0.00030142321366343074,0.858,0.029,1484.0,50.0,27373.88,0.89
260250010001,Block Group 1,524.0,0.00048219501880186153,0.116,0.884,61.0,463.0,27382.84,0.9
261635767001,Block Group 1,888.0,0.0016837202280137109,0.865,0.017,768.0,15.0,27391.96,0.9
261476270002,Block Group 2,922.0,0.0016501349823193619,0.79,0.035,728.0,32.0,27397.26,0.9
261635648001,Block Group 1,943.0,0.00047193491797660497,0.633,0.085,597.0,80.0,27405.96,0.9
261030020002,Block Group 2,967.0,0.0014140522097687842,0.984,0.016,952.0,15.0,27406.22,0.9
261210035001,Block Group 1,2859.0,4.9567444664868784e-05,0.958,0.008,2739.0,23.0,27406.62,0.9
260810029001,Block Group 1,824.0,0.0028924771932993974,0.729,0.246,601.0,203.0,27407.78,0.9
260650017031,Block Group 1,1199.0,0.0006549274774644607,0.657,0.214,788.0,257.0,27408.16,0.9
261635942002,Block Group 2,426.0,0.0011301940237519771,0.979,0.0,417.0,0.0,27411.98,0.9
260290014001,Block Group 1,1433.0,0.00027527713874992413,0.932,0.0,1336.0,0.0,27413.24,0.9
261439704002,Block Group 2,639.0,3.085823692613119e-05,0.933,0.0,596.0,0.0,27413.96,0.9
260810145023,Block Group 3,1539.0,0.00033245423220471107,0.795,0.023,1224.0,35.0,27417.66,0.9
261519705002,Block Group 2,545.0,2.4536018780301336e-05,0.906,0.0,494.0,0.0,27420.52,0.9
260810012003,Block Group 3,582.0,0.0014887866853466796,0.572,0.388,333.0,226.0,27420.7,0.9
260899706002,Block Group 2,1607.0,4.725599361926615e-05,0.914,0.0,1469.0,0.0,27421.34,0.9
261158313002,Block Group 2,1733.0,0.0024019073457768572,0.964,0.0,1671.0,0.0,27426.48,0.9
261270110001,Block Group 1,424.0,1.3402583395435832e-05,0.767,0.0,325.0,0.0,27428.6,0.9
260490106105,Block Group 5,979.0,0.00043375062529381564,0.972,0.0,952.0,0.0,27429.34,0.9
260490132021,Block Group 1,1970.0,0.0020231857525692316,0.881,0.052,1736.0,102.0,27429.74,0.9
261158317003,Block Group 3,1447.0,0.0006683681363330703,0.914,0.064,1323.0,93.0,27433.34,0.9
261476402001,Block Group 1,1035.0,4.8116996843125357e-05,0.943,0.001,976.0,1.0,27433.78,0.9
261379502003,Block Group 3,1984.0,2.09852238084768e-05,0.972,0.001,1929.0,2.0,27437.38,0.9
261251582002,Block Group 2,703.0,0.0013025002271923037,0.925,0.04,650.0,28.0,27437.6,0.9
